Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCA18,OUT049,493.91428
FDM36,OUT018,3683.0188
FDW32,OUT017,1005.53394
NCQ18,OUT010,351.217
FDX14,OUT027,1693.9824
FDD46,OUT017,1315.7804
FDI34,OUT019,714.4752
NCJ17,OUT035,693.2615
FDB52,OUT035,1494.4984
FDV55,OUT018,1790.6617
FDC57,OUT046,2640.5662
FDB29,OUT046,2485.4292
NCO43,OUT035,2521.9167
FDG44,OUT045,813.20874
FDJ34,OUT045,1870.8044
FDH40,OUT049,980.8463
NCD07,OUT027,2310.021
FDB41,OUT017,842.4962
FDH47,OUT018,1354.9694
DRK37,OUT035,2985.9568
FDM25,OUT019,686.7516
NCX06,OUT045,2557.8123
NCS05,OUT017,1907.9135
FDS39,OUT045,2317.2378
FDC47,OUT027,7669.66
FDG20,OUT013,2065.2576
DRL23,OUT017,1887.347
FDY33,OUT013,3912.3418
NCH18,OUT045,4996.129
FDX47,OUT035,3214.2168
NCB06,OUT045,1999.6515
FDP36,OUT049,670.8678
FDW44,OUT018,2063.8423
NCU41,OUT018,4031.169
NCS17,OUT046,1563.4053
FDD46,OUT035,1142.6945
FDE45,OUT017,2899.1025
FDI09,OUT017,4824.902
NCJ54,OUT010,1008.0349
NCA29,OUT018,3205.0627
NCN41,OUT027,4444.364
FDY34,OUT035,2393.6965
NCG55,OUT035,2026.2483
DRM49,OUT046,641.3749
NCB42,OUT049,1323.5519
FDE58,OUT045,953.7505
DRJ25,OUT013,685.7843
FDS47,OUT010,433.58237
FDY21,OUT049,3655.699
NCI54,OUT013,906.2572
FDO24,OUT017,2897.8628
FDY43,OUT035,2187.2002
FDF35,OUT018,763.74207
NCP29,OUT019,242.17514
FDN28,OUT027,3149.9739
FDJ50,OUT018,867.0697
FDQ14,OUT027,3181.4397
FDC37,OUT035,502.21957
FDN08,OUT046,1098.2794
FDD04,OUT035,2750.6218
FDW34,OUT018,1123.2827
FDP04,OUT017,1119.3021
NCG07,OUT017,4212.013
NCN14,OUT018,2037.1093
FDJ16,OUT045,722.7932
NCM42,OUT045,1493.325
NCF19,OUT046,550.15
FDY21,OUT018,4332.1875
FDY19,OUT035,1779.4174
FDV09,OUT045,2283.3347
FDA28,OUT013,3145.7566
FDC38,OUT018,1462.402
FDL28,OUT045,3702.9075
NCH43,OUT049,4355.8115
NCN53,OUT045,467.40976
NCW05,OUT017,1448.3495
NCO30,OUT018,3626.614
FDT04,OUT019,274.08286
FDB27,OUT018,3038.2231
NCK07,OUT013,2195.1064
NCA53,OUT013,762.74036
FDB33,OUT018,730.9293
FDU37,OUT017,1208.5735
FDR13,OUT035,2794.3074
FDE45,OUT049,1309.3398
FDV37,OUT017,1745.7811
FDX44,OUT019,262.12265
NCL06,OUT017,3090.6995
FDJ28,OUT045,2555.728
FDX55,OUT049,5076.023
NCK17,OUT018,648.10767
FDH52,OUT035,758.4282
FDN13,OUT027,2478.5183
FDK44,OUT018,1299.9938
FDU16,OUT046,1411.7927
FDZ07,OUT017,651.10986
NCN06,OUT027,4106.585
FDH02,OUT010,208.16135
NCW18,OUT045,3395.009
FDH57,OUT013,2737.871
FDV35,OUT045,2018.827
NCU29,OUT013,2235.945
NCP02,OUT046,993.7494
FDN44,OUT013,4049.6382
FDX03,OUT018,611.69324
FDR11,OUT010,285.62766
FDA36,OUT046,2562.7512
FDP58,OUT027,6555.5444
FDH31,OUT045,1599.5333
FDH34,OUT035,3929.3267
FDS13,OUT035,2028.1014
FDT01,OUT018,3391.5042
FDY09,OUT049,2585.9937
FDV33,OUT027,5187.3525
NCW29,OUT010,344.45834
NCN17,OUT045,2147.4934
FDX01,OUT046,1915.1025
FDL03,OUT049,3263.803
DRL59,OUT049,983.29504
DRM11,OUT027,4174.422
FDA43,OUT049,5406.9614
FDZ56,OUT010,473.35873
FDI44,OUT018,1217.3938
FDB50,OUT013,1063.5349
FDU15,OUT019,236.9498
NCJ19,OUT019,177.69516
FDD48,OUT013,1850.1582
NCW42,OUT035,4615.8228
FDL24,OUT017,1178.2003
NCB30,OUT013,3491.577
FDK25,OUT013,1646.6792
FDW28,OUT049,3221.79
FDD47,OUT017,3576.418
FDK16,OUT019,398.91257
FDW37,OUT046,2991.3887
FDA48,OUT035,2546.0823
FDA14,OUT017,2768.6501
FDV15,OUT013,1934.2172
FDN22,OUT049,3664.027
NCD55,OUT045,487.33945
FDY43,OUT013,2303.661
NCU05,OUT017,1920.3851
FDF10,OUT035,1986.973
FDR39,OUT018,4638.0117
FDG40,OUT013,413.1246
FDZ28,OUT019,406.45493
FDE02,OUT045,2466.62
FDU60,OUT049,3348.324
FDM21,OUT013,1447.4851
FDV52,OUT019,357.5195
NCW06,OUT013,2505.2405
FDX36,OUT035,2937.0393
FDT35,OUT027,3950.213
NCL19,OUT010,822.0459
NCD31,OUT046,2197.8977
FDE53,OUT019,344.21677
FDW58,OUT019,780.2555
DRF48,OUT046,5797.7095
FDW57,OUT035,3491.3464
DRH13,OUT017,1532.9391
FDT33,OUT013,2426.309
DRK47,OUT027,4362.4556
FDY22,OUT010,244.1423
FDC35,OUT019,398.16232
FDO03,OUT013,3123.2314
FDF24,OUT045,895.15515
FDF56,OUT018,1440.397
FDD28,OUT013,564.4844
FDG53,OUT027,2436.0645
FDO27,OUT019,345.545
NCF54,OUT018,2541.1418
FDC20,OUT027,876.68823
FDU10,OUT046,702.53235
DRA24,OUT018,1684.1339
FDA02,OUT010,395.12534
FDG10,OUT017,611.798
FDW39,OUT010,702.7478
FDP04,OUT019,300.634
NCM55,OUT013,2418.1946
FDG47,OUT045,4399.212
NCU41,OUT017,5158.7188
NCK31,OUT017,1035.6896
FDZ46,OUT045,1552.9846
FDU13,OUT027,3302.0735
NCF19,OUT045,592.40576
NCJ43,OUT013,4142.664
NCJ05,OUT045,955.1891
FDS04,OUT027,3280.9543
FDX28,OUT010,325.42062
FDB41,OUT027,1358.4701
FDG53,OUT046,2510.6394
FDL15,OUT010,284.74728
FDQ08,OUT049,1395.8544
DRN36,OUT013,1564.6805
FDI46,OUT013,4905.8076
FDG16,OUT027,6028.5063
FDV32,OUT013,998.90894
FDF44,OUT010,474.7999
FDK04,OUT018,878.04004
NCA41,OUT013,3020.9531
FDD51,OUT017,656.38196
NCZ53,OUT045,2132.968
FDP01,OUT027,3351.0764
FDY25,OUT049,4109.574
FDB17,OUT018,1727.5004
NCV54,OUT018,1521.7561
FDJ32,OUT017,560.547
FDA37,OUT049,1706.0502
FDG35,OUT035,3175.0598
NCM05,OUT018,2162.644
FDG45,OUT046,6033.214
FDH28,OUT013,428.57382
NCE18,OUT049,3165.423
FDH38,OUT045,2301.86
FDR56,OUT013,4418.939
FDH17,OUT027,2687.8237
FDD39,OUT049,3412.3093
FDB41,OUT049,563.9176
NCR53,OUT046,3983.6743
FDX46,OUT017,796.5105
FDV28,OUT049,899.12805
FDA08,OUT018,3183.0671
FDH45,OUT017,545.02966
NCS38,OUT010,311.38144
FDD40,OUT010,482.32468
DRM59,OUT035,2066.5942
NCJ43,OUT018,2904.515
NCN29,OUT013,682.2809
NCC19,OUT045,3785.3848
FDR56,OUT035,2171.0605
FDZ43,OUT049,4547.201
FDJ32,OUT010,340.63998
DRH03,OUT017,1612.1023
NCZ54,OUT035,4070.505
FDE26,OUT017,3182.2131
FDS03,OUT045,786.7832
DRZ24,OUT019,269.50485
FDO48,OUT027,3929.7878
FDW39,OUT049,4229.353
NCK05,OUT049,1246.8582
NCK30,OUT017,3253.2273
FDT27,OUT018,4438.039
FDS08,OUT019,791.3689
NCJ19,OUT049,879.59937
FDC58,OUT045,698.2665
DRE37,OUT013,4013.5884
FDW02,OUT035,2707.2876
FDJ02,OUT010,245.95432
FDX09,OUT045,1910.3872
FDT31,OUT010,348.07797
FDI24,OUT049,4649.753
FDY09,OUT045,2556.0586
FDV28,OUT045,462.21274
DRM47,OUT049,1902.8398
FDT52,OUT019,1534.9841
FDI48,OUT018,1112.8417
FDY55,OUT017,5100.937
FDU48,OUT013,1266.7267
FDN25,OUT045,433.61215
FDP20,OUT049,2380.6426
FDJ15,OUT013,2319.4424
FDD04,OUT018,1667.8053
FDY58,OUT045,4741.9966
FDR37,OUT018,2753.2751
FDF44,OUT013,2200.893
FDD32,OUT045,1448.5793
FDR57,OUT017,1660.3218
DRG39,OUT027,976.00684
FDX15,OUT017,2304.698
DRN37,OUT045,2452.5706
FDW40,OUT027,5355.05
FDB32,OUT049,1736.1237
FDM40,OUT018,2478.039
FDE39,OUT027,2736.4314
DRH49,OUT017,1989.3706
FDT46,OUT049,1037.1166
NCF06,OUT035,2909.0955
FDP07,OUT017,3830.634
FDC04,OUT013,5964.2554
FDZ32,OUT017,1535.653
FDD50,OUT045,3729.8997
FDU56,OUT017,2113.656
FDV34,OUT017,769.0862
NCY41,OUT013,611.999
NCK18,OUT046,2252.956
DRH25,OUT049,473.40915
FDT57,OUT046,1720.6105
FDV56,OUT018,789.7886
FDV12,OUT045,1057.9866
FDN52,OUT017,1769.9739
FDX38,OUT035,655.109
FDE47,OUT018,1752.6316
NCO07,OUT013,4684.1304
FDV09,OUT027,5050.2417
FDZ23,OUT019,491.57004
DRH51,OUT018,1306.7466
NCY54,OUT045,2739.6812
DRG49,OUT013,6421.4966
NCC19,OUT049,3042.9602
NCV53,OUT045,3884.9197
FDZ47,OUT019,274.55576
NCO26,OUT018,2657.11
NCP02,OUT045,443.71506
NCW30,OUT018,1909.2423
NCN55,OUT046,3032.5417
FDB20,OUT010,214.0151
DRL11,OUT013,3868.1787
DRD60,OUT045,3184.4407
FDW14,OUT010,294.535
FDL27,OUT010,370.16464
FDU09,OUT018,1138.2687
DRH36,OUT027,2088.72
FDP34,OUT027,3374.4536
FDE04,OUT017,2323.873
FDZ57,OUT027,3456.015
FDF02,OUT010,302.50473
FDG28,OUT045,8570.566
NCI31,OUT046,804.1564
FDT43,OUT013,743.24133
FDU20,OUT046,1117.4784
FDD53,OUT013,504.8972
FDW15,OUT045,2530.664
NCT53,OUT045,1885.7683
NCG55,OUT027,3138.3337
FDD48,OUT035,641.6284
FDG47,OUT049,3500.1975
FDI21,OUT017,1412.051
FDT27,OUT017,2398.086
DRO35,OUT013,2289.6965
FDD33,OUT017,5818.0
FDC04,OUT035,1498.0828
FDY34,OUT013,2868.1006
DRJ49,OUT049,1562.4448
FDE05,OUT049,3165.603
FDU31,OUT017,4359.461
NCN19,OUT027,4654.987
FDK56,OUT027,5824.377
FDK58,OUT017,1558.3252
NCJ42,OUT035,1785.6643
FDZ34,OUT027,5212.7695
FDA52,OUT018,2651.451
NCR29,OUT013,834.7405
FDT48,OUT035,2876.1677
DRJ51,OUT019,435.29233
NCS54,OUT046,1396.8195
FDV01,OUT035,3074.709
DRG51,OUT027,2127.968
NCG42,OUT013,3370.68
FDA51,OUT049,1461.2367
FDV19,OUT010,433.45358
NCT18,OUT045,2454.2349
NCS41,OUT045,1567.369
FDO03,OUT046,1483.2766
FDL12,OUT010,321.59714
FDY37,OUT010,248.87704
FDI58,OUT049,1183.6694
FDT28,OUT018,1132.6552
NCC42,OUT010,383.49887
FDO01,OUT017,1474.3145
FDJ02,OUT013,2035.6443
FDQ04,OUT018,906.067
DRL47,OUT013,1650.0599
FDZ32,OUT035,1513.0605
FDC35,OUT035,3128.4402
FDX14,OUT045,1065.118
FDZ35,OUT013,1705.6305
FDL14,OUT013,2226.9873
FDO04,OUT049,752.1019
DRK11,OUT017,3097.8037
FDB44,OUT018,2333.6028
FDZ50,OUT049,2239.1938
FDI12,OUT027,2657.3743
FDU43,OUT017,5477.927
FDD58,OUT010,356.65805
FDB27,OUT017,1982.3846
FDB04,OUT018,1255.4492
NCO17,OUT013,2107.6924
FDL12,OUT017,869.18823
DRJ13,OUT049,1199.2513
FDD57,OUT045,1744.1146
FDW19,OUT035,886.6538
DRD27,OUT018,951.5675
FDH27,OUT027,3240.6323
NCW30,OUT027,5896.0938
FDR40,OUT018,1294.8475
FDG05,OUT013,1602.8236
NCY41,OUT019,196.93979
FDI38,OUT018,3246.977
FDR20,OUT046,1189.4133
FDE09,OUT017,851.28674
FDN50,OUT019,269.71884
DRF27,OUT045,2327.1628
DRF51,OUT013,577.8489
NCO02,OUT019,278.4382
FDB51,OUT027,1235.4131
FDJ50,OUT013,442.3607
FDN52,OUT013,2060.4785
FDX14,OUT013,555.58923
FDT27,OUT019,848.6372
FDV10,OUT013,658.97974
FDU33,OUT046,1098.8715
FDU58,OUT046,4918.257
NCP42,OUT027,5776.256
FDL51,OUT027,6778.6396
DRH15,OUT027,966.70764
FDU16,OUT017,871.02356
FDW15,OUT017,1781.555
FDQ44,OUT045,1177.9115
NCI06,OUT027,4221.1724
DRK23,OUT019,647.49524
FDC28,OUT035,1879.3312
NCY17,OUT019,259.00485
NCV05,OUT018,2986.51
FDM34,OUT019,531.8762
DRD60,OUT027,5445.884
FDT38,OUT046,1288.3955
FDQ57,OUT018,2356.2253
FDE59,OUT027,807.8397
NCM43,OUT046,2335.2683
DRI51,OUT049,3637.284
NCG30,OUT017,1752.9492
NCK54,OUT035,1542.2511
FDQ16,OUT019,259.00888
FDI36,OUT013,1100.2972
FDX16,OUT027,1936.6011
FDA34,OUT046,2595.4836
FDJ48,OUT018,1098.1595
FDU47,OUT035,2160.1755
FDS39,OUT046,2524.9026
FDD11,OUT046,2621.656
FDM16,OUT027,2102.5725
FDU56,OUT018,5447.836
FDQ32,OUT017,1328.361
DRK35,OUT013,817.90625
FDA58,OUT049,3756.0967
DRG48,OUT019,660.18994
FDT59,OUT010,1397.8068
FDQ31,OUT019,327.26315
FDS51,OUT018,900.0813
FDW32,OUT027,2475.1208
FDI15,OUT027,9392.445
NCV30,OUT017,1109.5111
DRG25,OUT049,4959.0366
FDT02,OUT013,116.18222
FDO33,OUT027,2217.407
FDP38,OUT035,1723.613
FDZ45,OUT035,3651.306
NCA54,OUT027,3972.9858
FDU33,OUT017,769.5808
FDN58,OUT017,4113.406
FDI05,OUT045,358.11813
FDM57,OUT019,275.06674
NCS42,OUT027,1894.0157
FDB57,OUT045,1448.497
FDC03,OUT045,3165.3345
FDZ58,OUT013,2725.7676
NCK29,OUT045,763.1968
NCR53,OUT045,2599.4832
FDE26,OUT027,4878.277
FDU52,OUT049,1957.9602
FDE41,OUT027,1486.8615
FDU38,OUT018,2474.2869
FDA52,OUT017,3814.8425
FDW46,OUT046,712.60034
DRI59,OUT035,5562.808
FDT38,OUT035,568.7031
FDL33,OUT018,2517.6873
FDQ01,OUT027,1386.8972
FDJ08,OUT046,1962.7955
FDQ47,OUT049,1074.4265
NCZ18,OUT013,2711.6826
FDE29,OUT017,776.6372
FDF10,OUT027,5085.2095
FDC48,OUT049,1026.6354
FDY58,OUT013,3316.213
NCX30,OUT010,1037.1104
FDV11,OUT013,1947.6947
FDT46,OUT046,648.26514
DRD01,OUT019,303.98984
FDQ11,OUT013,3925.0942
NCM41,OUT017,1023.56946
NCC55,OUT013,616.63354
FDG45,OUT027,8261.01
NCQ54,OUT049,3920.3884
FDM34,OUT045,1054.2463
FDD17,OUT019,875.44324
FDN38,OUT027,1626.005
FDB53,OUT018,1696.2083
NCL06,OUT035,4537.873
NCV18,OUT019,340.61398
FDX25,OUT013,1774.9237
FDB39,OUT046,618.93616
FDC33,OUT049,5834.96
NCO14,OUT018,512.67737
FDA58,OUT027,8132.744
NCQ02,OUT017,4658.8267
NCR53,OUT017,3382.969
FDN52,OUT046,1694.7694
FDG26,OUT046,5819.9907
FDE23,OUT027,1352.5912
DRI37,OUT013,903.36743
DRH37,OUT018,3233.429
FDO01,OUT035,1817.6912
FDK45,OUT049,1100.7816
FDP23,OUT049,3921.2654
FDM33,OUT035,1801.4044
FDD36,OUT017,1965.9889
FDL56,OUT017,2023.2625
FDT27,OUT010,521.542
FDG52,OUT017,1068.2762
NCL42,OUT035,4706.9253
DRJ24,OUT046,1077.8413
FDV38,OUT046,303.8043
FDT35,OUT045,1876.1567
FDY51,OUT045,2205.564
FDC37,OUT017,1611.8461
NCP43,OUT013,2527.6248
FDO33,OUT045,1320.8628
FDW04,OUT018,1859.1747
NCC31,OUT046,3031.973
FDK22,OUT049,5501.5366
FDJ50,OUT017,772.3943
FDV13,OUT017,1501.7512
DRL60,OUT017,1850.5431
FDW03,OUT017,1845.9889
FDY27,OUT035,4279.4067
FDB39,OUT027,978.2312
FDU59,OUT045,3381.363
FDZ57,OUT049,2022.53
FDO21,OUT049,5269.2334
FDS43,OUT018,2777.1523
FDU28,OUT010,329.97958
FDC51,OUT010,428.13034
FDW16,OUT010,317.88522
FDP32,OUT010,256.56418
FDB60,OUT019,490.9233
NCQ30,OUT046,1689.9508
FDD26,OUT049,2462.71
FDI44,OUT045,1088.1669
DRH23,OUT046,1031.4916
FDO44,OUT046,1587.7653
FDG04,OUT046,3162.0884
FDM32,OUT027,3910.1113
FDM09,OUT013,2654.4463
FDZ47,OUT013,598.21814
FDM40,OUT027,4520.9067
FDY48,OUT017,1689.1117
NCM30,OUT045,790.2185
FDX36,OUT010,522.64966
DRF03,OUT017,605.5027
FDN51,OUT049,5287.683
FDM57,OUT049,1277.1165
FDB35,OUT049,1509.2485
FDY13,OUT027,1637.8549
FDA37,OUT017,2040.9738
NCX53,OUT017,3030.0176
FDD59,OUT018,1339.3018
FDX10,OUT019,260.80307
FDC03,OUT018,3336.3176
FDW43,OUT035,5513.6177
FDW10,OUT046,3152.7666
FDY14,OUT027,7174.702
FDV43,OUT045,413.95493
FDO40,OUT013,2251.8987
FDP46,OUT027,2033.6117
NCE43,OUT019,455.9847
FDD05,OUT035,2291.95
FDJ60,OUT010,276.5566
DRE27,OUT018,1707.6074
FDO11,OUT035,5339.807
DRG11,OUT027,3324.2117
FDK33,OUT010,380.33347
DRM23,OUT045,3828.1199
FDJ02,OUT027,3409.8335
NCZ05,OUT045,2020.7576
NCL30,OUT013,1661.747
FDZ19,OUT018,2320.892
FDM45,OUT049,1316.7142
FDO36,OUT046,1603.3663
NCK31,OUT045,785.5823
DRJ37,OUT045,2194.78
FDP24,OUT018,1031.6199
FDF46,OUT013,3061.5684
FDX46,OUT019,256.78146
NCL18,OUT045,2513.134
FDJ26,OUT013,3874.9917
FDJ07,OUT045,1482.1421
FDY15,OUT013,2165.7246
DRG01,OUT045,866.3285
FDF58,OUT045,1310.0458
FDZ14,OUT019,473.7612
FDP31,OUT049,461.00327
FDH45,OUT013,985.83057
FDA09,OUT010,429.9316
FDW31,OUT035,2761.0947
FDA57,OUT046,853.3302
NCE55,OUT035,2117.8647
FDC17,OUT019,823.8605
FDC59,OUT013,952.87366
FDA22,OUT013,3020.9917
FDK52,OUT035,6113.115
NCM26,OUT046,2343.17
NCT53,OUT035,2054.0579
FDW45,OUT018,898.6282
NCI18,OUT035,3268.51
FDE38,OUT018,3508.4062
FDF08,OUT019,311.71957
FDY58,OUT010,898.5636
FDF58,OUT019,341.6672
FDX39,OUT017,2793.5583
FDB44,OUT049,3613.5059
FDF28,OUT013,1260.4702
FDE39,OUT013,925.11206
FDT37,OUT018,1896.7467
FDZ45,OUT017,5219.8184
FDO40,OUT035,3338.2805
FDM57,OUT027,2615.4001
DRG36,OUT017,3540.5505
FDY36,OUT010,306.26242
DRL60,OUT027,4176.2715
FDS25,OUT019,307.843
DRF49,OUT027,2967.685
FDP16,OUT045,6248.5986
FDS60,OUT049,3789.9546
FDU15,OUT027,1139.186
FDK43,OUT046,1743.0286
FDN25,OUT046,1504.8951
FDE53,OUT049,1355.8672
FDB22,OUT013,3321.8435
FDE39,OUT017,2317.656
FDX35,OUT035,4883.17
NCG54,OUT049,2384.1426
FDH27,OUT035,2289.2683
NCK42,OUT013,4805.2183
FDS25,OUT049,1871.3354
FDI10,OUT018,1684.6891
FDU35,OUT035,1911.104
FDI04,OUT017,2177.5378
DRK23,OUT035,5311.396
FDB53,OUT019,455.62094
FDY02,OUT049,3942.1638
FDM60,OUT035,453.41403
NCJ31,OUT010,1740.23
DRP35,OUT017,1508.9421
NCQ30,OUT018,1320.0521
DRL11,OUT010,482.58713
FDU01,OUT013,2114.445
FDR39,OUT035,4093.7483
FDO08,OUT046,1963.1456
FDC02,OUT045,6100.637
NCZ29,OUT035,2695.1682
FDF29,OUT010,188.14389
FDZ23,OUT017,2625.666
NCU53,OUT018,1440.0226
NCW30,OUT013,5134.586
NCM26,OUT027,5325.3633
FDV50,OUT027,2650.2173
FDW15,OUT049,2362.2375
FDI35,OUT027,5550.673
FDO11,OUT017,2786.6018
FDN48,OUT046,1606.5038
NCA17,OUT049,4416.436
NCN54,OUT013,581.8729
FDP22,OUT013,1312.0458
NCB54,OUT035,1601.8997
FDD08,OUT045,505.61276
DRM48,OUT010,225.35446
FDG41,OUT027,1704.1885
FDE44,OUT027,1414.0809
FDE26,OUT035,1491.5837
NCS38,OUT013,836.651
NCJ54,OUT018,3233.596
FDI40,OUT019,327.90317
FDN45,OUT018,4699.0005
FDU43,OUT046,4932.3374
FDI04,OUT010,541.6708
NCC07,OUT018,1098.9818
NCC07,OUT019,347.3701
NCD18,OUT045,2941.3552
FDU55,OUT035,5836.4077
FDX59,OUT035,1125.3674
FDR52,OUT049,3782.6106
NCP17,OUT013,884.4353
FDQ32,OUT045,3036.7102
NCT17,OUT049,2314.1199
FDO10,OUT049,722.9236
FDE32,OUT049,662.2909
FDN44,OUT045,1615.4716
FDH02,OUT035,1764.8594
FDK60,OUT013,874.708
FDS24,OUT019,381.0941
FDL03,OUT010,659.44763
FDB46,OUT027,7133.0156
FDO48,OUT049,3530.9226
FDZ39,OUT049,1080.0592
FDT02,OUT027,971.36316
FDC50,OUT013,1589.775
FDP39,OUT035,847.7743
DRG15,OUT018,1269.6711
FDP10,OUT018,776.324
FDF53,OUT027,5594.682
FDN34,OUT045,3437.1565
FDK02,OUT045,1907.0812
FDC23,OUT045,4749.1953
FDJ10,OUT019,334.3619
FDE53,OUT035,1662.468
FDR25,OUT035,3623.486
FDW50,OUT046,2406.1636
FDS09,OUT049,1202.7808
FDW49,OUT010,582.15234
FDU51,OUT046,3516.567
FDF28,OUT018,1589.6315
NCY30,OUT018,2826.8079
FDD44,OUT045,5673.615
FDX09,OUT017,4236.149
NCF30,OUT013,3387.229
FDZ50,OUT019,1124.6901
FDW37,OUT013,889.453
FDD11,OUT049,3040.191
DRH39,OUT018,1217.6904
FDA36,OUT049,3151.2175
NCG43,OUT049,1511.6333
FDF02,OUT035,1446.1774
FDP57,OUT027,3610.0032
NCE42,OUT017,2140.2954
NCR38,OUT027,3384.3984
FDP03,OUT019,712.06824
FDO51,OUT035,521.1532
NCQ42,OUT046,2040.7712
NCM41,OUT046,2149.8206
FDH48,OUT027,2056.1497
DRF60,OUT046,5397.2764
FDJ27,OUT035,1126.0001
FDQ14,OUT013,2817.0793
FDN27,OUT017,1920.0145
NCQ02,OUT046,1821.1648
FDJ33,OUT049,1297.3599
FDP07,OUT027,6095.6665
DRE01,OUT049,4357.8438
FDU36,OUT045,1749.0271
FDL28,OUT017,3117.7263
NCX53,OUT046,2729.9895
FDZ39,OUT013,772.37134
NCP42,OUT013,4346.9966
FDJ14,OUT035,1956.6483
FDK04,OUT049,1106.0636
NCC19,OUT017,1759.2345
FDS09,OUT018,1168.7046
FDZ02,OUT046,1059.357
FDD35,OUT018,1391.9115
NCY42,OUT017,2802.3909
FDB05,OUT045,6136.104
FDF20,OUT035,3747.5828
NCO41,OUT018,702.59314
FDC40,OUT027,2402.2432
FDV58,OUT045,2632.9277
FDZ57,OUT045,2476.3691
DRM35,OUT046,1896.4912
DRN36,OUT018,1838.1904
FDQ13,OUT046,956.4719
DRO35,OUT010,452.24203
NCD43,OUT035,1332.0063
FDA51,OUT018,2001.3463
NCX17,OUT027,6425.5005
NCZ17,OUT049,565.04297
FDR11,OUT027,3775.7822
FDW34,OUT049,5982.4023
FDN50,OUT017,1549.9326
FDS09,OUT046,978.89014
FDS48,OUT018,1853.9309
FDL44,OUT049,4780.4546
DRF48,OUT018,3329.9426
FDA14,OUT018,2471.2156
NCD30,OUT049,1398.2129
FDI16,OUT017,750.7744
NCG06,OUT035,4731.3096
DRZ24,OUT035,1406.6603
NCS17,OUT045,1035.5526
FDB37,OUT045,2760.4062
FDE10,OUT035,1726.9801
FDC57,OUT045,3669.7502
FDM12,OUT018,3251.7114
FDE24,OUT049,1706.0039
FDW22,OUT045,4457.5063
DRD01,OUT027,1156.3035
NCZ18,OUT027,9408.378
FDN49,OUT045,682.38257
FDR22,OUT035,2089.174
FDV08,OUT019,269.97556
FDY39,OUT046,2811.291
FDV36,OUT049,1801.3247
FDO60,OUT045,628.36
FDU04,OUT027,4203.1865
FDR20,OUT027,1047.9689
FDW19,OUT019,404.12473
FDU40,OUT049,3052.3994
FDK15,OUT045,1395.9248
DRF15,OUT035,2427.0698
FDQ25,OUT017,3310.8662
FDI48,OUT019,291.99106
FDS49,OUT046,1360.364
FDV22,OUT046,1251.2717
NCV42,OUT046,1796.1306
FDX26,OUT046,1785.5414
FDI33,OUT018,1508.422
FDZ14,OUT049,744.2545
FDG10,OUT013,868.4103
FDM38,OUT018,565.04956
FDG26,OUT027,5453.4917
FDH46,OUT035,1106.9521
FDN13,OUT018,619.95374
FDU57,OUT035,2466.4268
NCI06,OUT046,2554.0317
FDM38,OUT045,825.1145
NCG42,OUT010,364.4935
FDL39,OUT045,2059.901
FDT31,OUT019,320.57504
FDV59,OUT013,3976.1602
FDB49,OUT035,2171.0757
FDD58,OUT049,3222.8174
DRN59,OUT046,1205.0376
FDX48,OUT049,4173.613
FDQ11,OUT049,2612.0857
FDY12,OUT049,918.1426
FDQ11,OUT045,2769.7776
DRI11,OUT017,2434.328
FDY32,OUT027,3516.1775
FDS51,OUT045,815.48425
FDR19,OUT010,289.04855
DRB13,OUT018,3182.2307
FDS21,OUT035,1215.544
FDQ40,OUT045,3911.9944
NCE55,OUT013,2814.117
FDX43,OUT027,4243.0747
FDS12,OUT049,2105.4165
DRK01,OUT027,2672.0732
FDN25,OUT017,630.1024
FDB60,OUT046,2180.87
FDQ13,OUT017,1957.6572
DRK13,OUT045,1954.8186
DRF25,OUT018,597.7294
NCD42,OUT019,253.57553
FDW25,OUT045,946.43384
NCV29,OUT027,3585.412
NCK42,OUT035,2871.1985
DRJ13,OUT027,4035.3235
DRD15,OUT017,3256.7788
FDM27,OUT045,2488.0984
FDZ50,OUT018,3325.8882
FDC04,OUT046,4252.64
FDF50,OUT049,2917.6924
FDP15,OUT045,4099.7886
FDK46,OUT035,4582.83
FDZ56,OUT018,1385.6965
FDY60,OUT049,1472.3402
FDB10,OUT035,4407.465
FDR57,OUT045,1596.407
FDU58,OUT049,4507.1196
FDH02,OUT046,1036.958
FDP48,OUT013,3806.863
FDI46,OUT035,4391.1694
FDW56,OUT013,3979.6492
NCM19,OUT010,622.7676
FDS50,OUT027,5842.633
FDK24,OUT013,935.51746
FDO36,OUT017,4530.43
FDK45,OUT027,1156.1927
NCL05,OUT045,1157.3364
FDL32,OUT018,1467.6766
FDA28,OUT049,2543.8677
FDY36,OUT018,836.641
FDP32,OUT018,1860.8987
FDL50,OUT046,1242.478
DRC24,OUT049,3747.057
NCS18,OUT017,1455.9377
FDD16,OUT017,676.62573
NCV18,OUT013,1498.5471
FDX07,OUT046,2407.3745
NCZ05,OUT027,4405.999
NCI31,OUT013,512.3439
FDK14,OUT049,1638.9752
NCR06,OUT045,532.2396
NCF54,OUT049,3295.2578
DRG23,OUT010,460.38144
FDD53,OUT046,695.38464
NCM31,OUT027,4988.6055
FDT16,OUT017,5712.8916
FDR40,OUT035,967.1161
DRG25,OUT017,2557.647
FDT10,OUT035,1053.667
FDY32,OUT013,3513.2607
FDN50,OUT035,2535.3733
FDZ35,OUT019,349.67587
